source_id,target_id,relation_type,direction,evidence,source_database,source_record_id,notes,reaction_id,reactants,products,ec_number,pathway
gene.b1712,gene.b2223,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=atoE; function=+,,,,,
gene.b0912,gene.b2223,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=atoE; function=+,,,,,
gene.b1712,gene.b2224,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=atoB; function=+,,,,,
gene.b0912,gene.b2224,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=atoB; function=+,,,,,
gene.b1712,gene.b2277,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoM; function=-,,,,,
gene.b0912,gene.b2277,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoM; function=-,,,,,
gene.b1712,gene.b2284,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoF; function=-,,,,,
gene.b0912,gene.b2284,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoF; function=-,,,,,
gene.b1712,gene.b4070,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfA; function=-+,,,,,
gene.b0912,gene.b4070,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfA; function=-+,,,,,
gene.b1712,gene.b4070,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfA; function=-+,,,,,
gene.b0912,gene.b4070,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfA; function=-+,,,,,
gene.b1712,gene.b4026,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yjbE; function=+,,,,,
gene.b0912,gene.b4026,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yjbE; function=+,,,,,
gene.b1712,gene.b4027,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yjbF; function=+,,,,,
gene.b0912,gene.b4027,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yjbF; function=+,,,,,
gene.b1712,gene.b4028,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yjbG; function=+,,,,,
gene.b0912,gene.b4028,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yjbG; function=+,,,,,
gene.b1712,gene.b4029,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yjbH; function=+,,,,,
gene.b0912,gene.b4029,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yjbH; function=+,,,,,
gene.b1712,gene.b4067,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=actP; function=-,,,,,
gene.b0912,gene.b4067,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=actP; function=-,,,,,
gene.b1712,gene.b4068,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yjcH; function=-,,,,,
gene.b0912,gene.b4068,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yjcH; function=-,,,,,
gene.b1712,gene.b4071,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfB; function=-+,,,,,
gene.b0912,gene.b4071,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfB; function=-+,,,,,
gene.b1712,gene.b4071,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfB; function=-+,,,,,
gene.b0912,gene.b4071,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfB; function=-+,,,,,
gene.b1712,gene.b4072,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfC; function=-+,,,,,
gene.b0912,gene.b4072,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfC; function=-+,,,,,
gene.b1712,gene.b4072,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfC; function=-+,,,,,
gene.b0912,gene.b4072,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfC; function=-+,,,,,
gene.b1712,gene.b4073,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfD; function=-+,,,,,
gene.b0912,gene.b4073,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfD; function=-+,,,,,
gene.b1712,gene.b4073,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfD; function=-+,,,,,
gene.b0912,gene.b4073,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfD; function=-+,,,,,
gene.b1712,gene.b4074,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfE; function=-+,,,,,
gene.b0912,gene.b4074,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfE; function=-+,,,,,
gene.b1712,gene.b4074,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfE; function=-+,,,,,
gene.b0912,gene.b4074,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfE; function=-+,,,,,
gene.b1712,gene.b4075,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfF; function=-+,,,,,
gene.b0912,gene.b4075,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfF; function=-+,,,,,
gene.b1712,gene.b4075,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfF; function=-+,,,,,
gene.b0912,gene.b4075,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfF; function=-+,,,,,
gene.b1712,gene.b4076,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfG; function=-+,,,,,
gene.b0912,gene.b4076,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfG; function=-+,,,,,
gene.b1712,gene.b4076,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfG; function=-+,,,,,
gene.b0912,gene.b4076,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nrfG; function=-+,,,,,
gene.b1712,gene.b2288,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoA; function=-,,,,,
gene.b0912,gene.b2288,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoA; function=-,,,,,
gene.b1712,gene.b2287,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoB; function=-,,,,,
gene.b0912,gene.b2287,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoB; function=-,,,,,
gene.b1712,gene.b2286,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoC; function=-,,,,,
gene.b0912,gene.b2286,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoC; function=-,,,,,
gene.b1712,gene.b2285,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoE; function=-,,,,,
gene.b0912,gene.b2285,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoE; function=-,,,,,
gene.b1712,gene.b2283,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoG; function=-,,,,,
gene.b0912,gene.b2283,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoG; function=-,,,,,
gene.b1712,gene.b2282,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoH; function=-,,,,,
gene.b0912,gene.b2282,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoH; function=-,,,,,
gene.b1712,gene.b2281,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoI; function=-,,,,,
gene.b0912,gene.b2281,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoI; function=-,,,,,
gene.b1712,gene.b2280,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoJ; function=-,,,,,
gene.b0912,gene.b2280,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoJ; function=-,,,,,
gene.b1712,gene.b2279,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoK; function=-,,,,,
gene.b0912,gene.b2279,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoK; function=-,,,,,
gene.b1712,gene.b2278,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoL; function=-,,,,,
gene.b0912,gene.b2278,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoL; function=-,,,,,
gene.b1712,gene.b2276,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoN; function=-,,,,,
gene.b0912,gene.b2276,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=nuoN; function=-,,,,,
gene.b1712,gene.b3574,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=plaR; function=-,,,,,
gene.b0912,gene.b3574,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=plaR; function=-,,,,,
gene.b1712,gene.b3575,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yiaK; function=+,,,,,
gene.b0912,gene.b3575,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yiaK; function=+,,,,,
gene.b1712,gene.b3576,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yiaL; function=+,,,,,
gene.b0912,gene.b3576,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yiaL; function=+,,,,,
gene.b1712,gene.b3577,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yiaM; function=+,,,,,
gene.b0912,gene.b3577,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yiaM; function=+,,,,,
gene.b1712,gene.b3578,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yiaN; function=+,,,,,
gene.b0912,gene.b3578,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yiaN; function=+,,,,,
gene.b1712,gene.b3579,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yiaO; function=+,,,,,
gene.b0912,gene.b3579,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=yiaO; function=+,,,,,
gene.b1712,gene.b3580,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=lyxK; function=+,,,,,
gene.b0912,gene.b3580,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=lyxK; function=+,,,,,
gene.b1712,gene.b3581,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sgbH; function=+,,,,,
gene.b0912,gene.b3581,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sgbH; function=+,,,,,
gene.b1712,gene.b3582,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sgbU; function=+,,,,,
gene.b0912,gene.b3582,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sgbU; function=+,,,,,
gene.b1712,gene.b3583,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sgbE; function=+,,,,,
gene.b0912,gene.b3583,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sgbE; function=+,,,,,
gene.b1712,gene.b0933,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuB; function=-+,,,,,
gene.b0912,gene.b0933,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuB; function=-+,,,,,
gene.b1712,gene.b0933,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuB; function=-+,,,,,
gene.b0912,gene.b0933,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuB; function=-+,,,,,
gene.b1712,gene.b2711,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=norW; function=-+,,,,,
gene.b0912,gene.b2711,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=norW; function=-+,,,,,
gene.b1712,gene.b2711,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=norW; function=-+,,,,,
gene.b0912,gene.b2711,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=norW; function=-+,,,,,
gene.b1712,gene.b0125,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hpt; function=-,,,,,
gene.b0912,gene.b0125,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hpt; function=-,,,,,
gene.b1712,gene.b4439,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=micF; function=-,,,,,
gene.b0912,gene.b4439,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=micF; function=-,,,,,
gene.b1712,gene.b4669,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvX; function=-+,,,,,
gene.b0912,gene.b4669,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvX; function=-+,,,,,
gene.b1712,gene.b4669,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvX; function=-+,,,,,
gene.b0912,gene.b4669,represses,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ilvX; function=-+,,,,,
gene.b1712,gene.b4813,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narS; function=+,,,,,
gene.b0912,gene.b4813,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=narS; function=+,,,,,
gene.b1712,gene.b4441,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=glmY; function=+,,,,,
gene.b0912,gene.b4441,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=glmY; function=+,,,,,
gene.b1712,gene.b0934,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuC; function=-+,,,,,
gene.b0912,gene.b0934,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuC; function=-+,,,,,
gene.b1712,gene.b0934,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuC; function=-+,,,,,
gene.b0912,gene.b0934,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuC; function=-+,,,,,
gene.b1712,gene.b0935,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuD; function=-+,,,,,
gene.b0912,gene.b0935,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuD; function=-+,,,,,
gene.b1712,gene.b0935,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuD; function=-+,,,,,
gene.b0912,gene.b0935,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuD; function=-+,,,,,
gene.b1712,gene.b0936,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuA; function=-+,,,,,
gene.b0912,gene.b0936,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuA; function=-+,,,,,
gene.b1712,gene.b0936,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuA; function=-+,,,,,
gene.b0912,gene.b0936,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuA; function=-+,,,,,
gene.b1712,gene.b0937,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuE; function=-+,,,,,
gene.b0912,gene.b0937,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuE; function=-+,,,,,
gene.b1712,gene.b0937,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuE; function=-+,,,,,
gene.b0912,gene.b0937,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=ssuE; function=-+,,,,,
gene.b1712,gene.b1037,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=csgG; function=+,,,,,
gene.b0912,gene.b1037,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=csgG; function=+,,,,,
gene.b1712,gene.b1038,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=csgF; function=+,,,,,
gene.b0912,gene.b1038,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=csgF; function=+,,,,,
gene.b1712,gene.b1039,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=csgE; function=+,,,,,
gene.b0912,gene.b1039,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=csgE; function=+,,,,,
gene.b1712,gene.b1040,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=csgD; function=+,,,,,
gene.b0912,gene.b1040,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=csgD; function=+,,,,,
gene.b1712,gene.b1387,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaZ; function=+,,,,,
gene.b0912,gene.b1387,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaZ; function=+,,,,,
gene.b1712,gene.b1388,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaA; function=+,,,,,
gene.b0912,gene.b1388,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaA; function=+,,,,,
gene.b1712,gene.b1389,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaB; function=+,,,,,
gene.b0912,gene.b1389,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaB; function=+,,,,,
gene.b1712,gene.b1390,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaC; function=+,,,,,
gene.b0912,gene.b1390,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaC; function=+,,,,,
gene.b1712,gene.b1391,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaD; function=+,,,,,
gene.b0912,gene.b1391,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaD; function=+,,,,,
gene.b1712,gene.b1392,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaE; function=+,,,,,
gene.b0912,gene.b1392,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaE; function=+,,,,,
gene.b1712,gene.b1393,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaF; function=+,,,,,
gene.b0912,gene.b1393,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaF; function=+,,,,,
gene.b1712,gene.b1394,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaG; function=+,,,,,
gene.b0912,gene.b1394,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaG; function=+,,,,,
gene.b1712,gene.b1395,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaH; function=+,,,,,
gene.b0912,gene.b1395,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaH; function=+,,,,,
gene.b1712,gene.b1396,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaI; function=+,,,,,
gene.b0912,gene.b1396,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaI; function=+,,,,,
gene.b1712,gene.b1397,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaJ; function=+,,,,,
gene.b0912,gene.b1397,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaJ; function=+,,,,,
gene.b1712,gene.b1398,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaK; function=+,,,,,
gene.b0912,gene.b1398,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=paaK; function=+,,,,,
gene.b1712,gene.b1679,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufE; function=+,,,,,
gene.b0912,gene.b1679,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufE; function=+,,,,,
gene.b1712,gene.b1680,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufS; function=+,,,,,
gene.b0912,gene.b1680,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufS; function=+,,,,,
gene.b1712,gene.b1681,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufD; function=+,,,,,
gene.b0912,gene.b1681,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufD; function=+,,,,,
gene.b1712,gene.b1682,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufC; function=+,,,,,
gene.b0912,gene.b1682,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufC; function=+,,,,,
gene.b1712,gene.b1683,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufB; function=+,,,,,
gene.b0912,gene.b1683,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=sufB; function=+,,,,,
gene.b1712,gene.b1920,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tcyJ; function=-,,,,,
gene.b0912,gene.b1920,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tcyJ; function=-,,,,,
gene.b1712,gene.b2710,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=norV; function=-+,,,,,
gene.b0912,gene.b2710,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=norV; function=-+,,,,,
gene.b1712,gene.b2710,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=norV; function=-+,,,,,
gene.b0912,gene.b2710,represses,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=norV; function=-+,,,,,
gene.b1712,gene.b2717,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycI; function=+,,,,,
gene.b0912,gene.b2717,activates,directed,S,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=hycI; function=+,,,,,
gene.b1712,gene.b4471,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcG; function=+,,,,,
gene.b0912,gene.b4471,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcG; function=+,,,,,
gene.b1712,gene.b3113,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcF; function=+,,,,,
gene.b0912,gene.b3113,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcF; function=+,,,,,
gene.b1712,gene.b3114,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcE; function=+,,,,,
gene.b0912,gene.b3114,activates,directed,C,RegulonDB,RDBECOLITFC00140,regulator=IHF; target=tdcE; function=+,,,,,
gene.b4366,gene.b3721,activates,directed,S,RegulonDB,RDBECOLITFC00153,regulator=RcsB-BglJ; target=bglB; function=+,,,,,
gene.b2217,gene.b3721,activates,directed,S,RegulonDB,RDBECOLITFC00153,regulator=RcsB-BglJ; target=bglB; function=+,,,,,
gene.b4366,gene.b3722,activates,directed,S,RegulonDB,RDBECOLITFC00153,regulator=RcsB-BglJ; target=bglF; function=+,,,,,
gene.b2217,gene.b3722,activates,directed,S,RegulonDB,RDBECOLITFC00153,regulator=RcsB-BglJ; target=bglF; function=+,,,,,
gene.b4366,gene.b3723,activates,directed,S,RegulonDB,RDBECOLITFC00153,regulator=RcsB-BglJ; target=bglG; function=+,,,,,
gene.b2217,gene.b3723,activates,directed,S,RegulonDB,RDBECOLITFC00153,regulator=RcsB-BglJ; target=bglG; function=+,,,,,
gene.b4366,gene.b0076,activates,directed,S,RegulonDB,RDBECOLITFC00153,regulator=RcsB-BglJ; target=leuO; function=+,,,,,
gene.b2217,gene.b0076,activates,directed,S,RegulonDB,RDBECOLITFC00153,regulator=RcsB-BglJ; target=leuO; function=+,,,,,
gene.b1564,gene.b1564,represses,directed,S,RegulonDB,RDBECOLITFC00161,regulator=RelBE; target=relB; function=-,,,,,
gene.b1563,gene.b1564,represses,directed,S,RegulonDB,RDBECOLITFC00161,regulator=RelBE; target=relB; function=-,,,,,
gene.b1564,gene.b1562,represses,directed,S,RegulonDB,RDBECOLITFC00161,regulator=RelBE; target=hokD; function=-,,,,,
gene.b1563,gene.b1562,represses,directed,S,RegulonDB,RDBECOLITFC00161,regulator=RelBE; target=hokD; function=-,,,,,
gene.b1564,gene.b1563,represses,directed,C,RegulonDB,RDBECOLITFC00161,regulator=RelBE; target=relE; function=-,,,,,
gene.b1563,gene.b1563,represses,directed,C,RegulonDB,RDBECOLITFC00161,regulator=RelBE; target=relE; function=-,,,,,
gene.b2217,gene.b3800,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=aslB; function=+,,,,,
gene.b3512,gene.b3800,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=aslB; function=+,,,,,
gene.b2217,gene.b4131,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=cadA; function=+,,,,,
gene.b3512,gene.b4131,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=cadA; function=+,,,,,
gene.b2217,gene.b4132,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=cadB; function=+,,,,,
gene.b3512,gene.b4132,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=cadB; function=+,,,,,
gene.b2217,gene.b3507,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=dctR; function=+,,,,,
gene.b3512,gene.b3507,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=dctR; function=+,,,,,
gene.b2217,gene.b3506,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=slp; function=+,,,,,
gene.b3512,gene.b3506,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=slp; function=+,,,,,
gene.b2217,gene.b3491,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=yhiM; function=+,,,,,
gene.b3512,gene.b3491,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=yhiM; function=+,,,,,
gene.b2217,gene.b3516,activates,directed,C,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=gadX; function=+,,,,,
gene.b3512,gene.b3516,activates,directed,C,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=gadX; function=+,,,,,
gene.b2217,gene.b4115,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=adiC; function=+,,,,,
gene.b3512,gene.b4115,activates,directed,S,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=adiC; function=+,,,,,
gene.b2217,gene.b3517,activates,directed,C,RegulonDB,RDBECOLITFC00164,regulator=GadRcs; target=gadA; function=+,,,,,
