ecocyc_id,entity_id,entity_type,mapping_method,source_file
EG11032,gene.b0888,gene,ACCESSION-1,genes.dat
G6261,gene.b0485,gene,ACCESSION-1,genes.dat
EG10172,gene.b1418,gene,ACCESSION-1,genes.dat
EG12290,gene.b3586,gene,ACCESSION-1,genes.dat
G7132,gene.b2100,gene,ACCESSION-1,genes.dat
G7153,gene.b2226,gene,ACCESSION-1,genes.dat
G6918,gene.b1695,gene,ACCESSION-1,genes.dat
G6505,gene.b0984,gene,ACCESSION-1,genes.dat
EG11102,gene.b0477,gene,ACCESSION-1,genes.dat
EG11346,gene.b1937,gene,ACCESSION-1,genes.dat
G0-10689,gene.b4702,gene,ACCESSION-1,genes.dat
EG30046,gene.b3069,gene,ACCESSION-1,genes.dat
EG11372,gene.b2559,gene,ACCESSION-1,genes.dat
G0-10649,gene.b4676,gene,ACCESSION-1,genes.dat
G7536,gene.b2969,gene,ACCESSION-1,genes.dat
EG12237,gene.b3503,gene,ACCESSION-1,genes.dat
EG12344,gene.b1303,gene,ACCESSION-1,genes.dat
EG12352,gene.b3775,gene,ACCESSION-1,genes.dat
EG10616,gene.b3600,gene,ACCESSION-1,genes.dat
G6597,gene.b1153,gene,ACCESSION-1,genes.dat
EG11082,gene.b0030,gene,ACCESSION-1,genes.dat
G7726,gene.b3374,gene,ACCESSION-1,genes.dat
EG10054,gene.b0064,gene,ACCESSION-1,genes.dat
G0-17011,gene.b4765,gene,ACCESSION-1,genes.dat
EG12544,gene.b4279,gene,ACCESSION-1,genes.dat
G7630,gene.b3131,gene,ACCESSION-1,genes.dat
G6521,gene.b1010,gene,ACCESSION-1,genes.dat
EG10237,gene.b4361,gene,ACCESSION-1,genes.dat
G6820,gene.b1546,gene,ACCESSION-1,genes.dat
EG10223,gene.b0840,gene,ACCESSION-1,genes.dat
EG10575,gene.b4345,gene,ACCESSION-1,genes.dat
G7686,gene.b3241,gene,ACCESSION-1,genes.dat
G6651,gene.b1313,gene,ACCESSION-1,genes.dat
G7451,gene.b2793,gene,ACCESSION-1,genes.dat
EG10994,gene.b1238,gene,ACCESSION-1,genes.dat
EG12128,gene.b2828,gene,ACCESSION-1,genes.dat
G6384,gene.b0715,gene,ACCESSION-1,genes.dat
G7697,gene.b3280,gene,ACCESSION-1,genes.dat
G6738,gene.b1423,gene,ACCESSION-1,genes.dat
G7358,gene.b2619,gene,ACCESSION-1,genes.dat
EG12318,gene.b0123,gene,ACCESSION-1,genes.dat
G7758,gene.b3441,gene,ACCESSION-1,genes.dat
G6401,gene.b0771,gene,ACCESSION-1,genes.dat
EG10680,gene.b1482,gene,ACCESSION-1,genes.dat
EG11669,gene.b2221,gene,ACCESSION-1,genes.dat
EG10173,gene.b0733,gene,ACCESSION-1,genes.dat
EG11164,gene.b3037,gene,ACCESSION-1,genes.dat
G6770,gene.b1463,gene,ACCESSION-1,genes.dat
G6415,gene.b0806,gene,ACCESSION-1,genes.dat
EG12384,gene.b0521,gene,ACCESSION-1,genes.dat
EG11954,gene.b4082,gene,ACCESSION-1,genes.dat
EG10280,gene.b2344,gene,ACCESSION-1,genes.dat
G7237,gene.b2374,gene,ACCESSION-1,genes.dat
EG11989,gene.b2110,gene,ACCESSION-1,genes.dat
G0-10454,gene.b4536,gene,ACCESSION-1,genes.dat
G6757,gene.b1446,gene,ACCESSION-1,genes.dat
G0-10641,gene.b4669,gene,ACCESSION-1,genes.dat
G7453,gene.b2809,gene,ACCESSION-1,genes.dat
EG11827,gene.b4090,gene,ACCESSION-1,genes.dat
G7745,gene.b3402,gene,ACCESSION-1,genes.dat
G6602,gene.b1162,gene,ACCESSION-1,genes.dat
G6131,gene.b0256,gene,ACCESSION-1,genes.dat
G7559,gene.b3002,gene,ACCESSION-1,genes.dat
EG10043,gene.b4214,gene,ACCESSION-1,genes.dat
G361,gene.b1076,gene,ACCESSION-1,genes.dat
G7203,gene.b2332,gene,ACCESSION-1,genes.dat
G6568,gene.b1108,gene,ACCESSION-1,genes.dat
G7613,gene.b3099,gene,ACCESSION-1,genes.dat
G6174,gene.b0304,gene,ACCESSION-1,genes.dat
EG30111,gene.b1665,gene,ACCESSION-1,genes.dat
G7410,gene.b2701,gene,ACCESSION-1,genes.dat
EG10531,gene.b0076,gene,ACCESSION-1,genes.dat
EG11900,gene.b1348,gene,ACCESSION-1,genes.dat
EG11784,gene.b2579,gene,ACCESSION-1,genes.dat
EG11336,gene.b2945,gene,ACCESSION-1,genes.dat
G6858,gene.b1600,gene,ACCESSION-1,genes.dat
G6134,gene.b0259,gene,ACCESSION-1,genes.dat
EG11191,gene.b3641,gene,ACCESSION-1,genes.dat
EG11674,gene.b3059,gene,ACCESSION-1,genes.dat
G7833,gene.b4141,gene,ACCESSION-1,genes.dat
G0-10646,gene.b4674,gene,ACCESSION-1,genes.dat
G6630,gene.b1213,gene,ACCESSION-1,genes.dat
G6312,gene.b0557,gene,ACCESSION-1,genes.dat
EG10294,gene.b0592,gene,ACCESSION-1,genes.dat
G0-16690,gene.b4725,gene,ACCESSION-1,genes.dat
EG10972,gene.b2706,gene,ACCESSION-1,genes.dat
EG10596,gene.b1176,gene,ACCESSION-1,genes.dat
EG10375,gene.b3741,gene,ACCESSION-1,genes.dat
G7433,gene.b2767,gene,ACCESSION-1,genes.dat
G7865,gene.b4207,gene,ACCESSION-1,genes.dat
EG11108,gene.b0707,gene,ACCESSION-1,genes.dat
EG12037,gene.b2177,gene,ACCESSION-1,genes.dat
G6310,gene.b0555,gene,ACCESSION-1,genes.dat
EG11393,gene.b1185,gene,ACCESSION-1,genes.dat
G7732,gene.b3380,gene,ACCESSION-1,genes.dat
G7620,gene.b3106,gene,ACCESSION-1,genes.dat
G6457,gene.b0873,gene,ACCESSION-1,genes.dat
G7216,gene.b2346,gene,ACCESSION-1,genes.dat
EG10454,gene.b2318,gene,ACCESSION-1,genes.dat
EG10970,gene.b2704,gene,ACCESSION-1,genes.dat
EG30042,gene.b3797,gene,ACCESSION-1,genes.dat
G7293,gene.b2463,gene,ACCESSION-1,genes.dat
G6124,gene.b0249,gene,ACCESSION-1,genes.dat
EG10663,gene.b1740,gene,ACCESSION-1,genes.dat
G0-17097,gene.b4823,gene,ACCESSION-1,genes.dat
EG11893,gene.b2010,gene,ACCESSION-1,genes.dat
G7595,gene.b3072,gene,ACCESSION-1,genes.dat
EG12415,gene.b2093,gene,ACCESSION-1,genes.dat
G0-16732,gene.b4737,gene,ACCESSION-1,genes.dat
EG11793,gene.b2807,gene,ACCESSION-1,genes.dat
EG12198,gene.b1733,gene,ACCESSION-1,genes.dat
G6805,gene.b1518,gene,ACCESSION-1,genes.dat
G0-10432,gene.b4504,gene,ACCESSION-1,genes.dat
G6188,gene.b0323,gene,ACCESSION-1,genes.dat
EG12434,gene.b3055,gene,ACCESSION-1,genes.dat
G7510,gene.b2897,gene,ACCESSION-1,genes.dat
EG11626,gene.b0862,gene,ACCESSION-1,genes.dat
EG10227,gene.b1575,gene,ACCESSION-1,genes.dat
EG12233,gene.b3497,gene,ACCESSION-1,genes.dat
EG10699,gene.b3916,gene,ACCESSION-1,genes.dat
G0-8897,gene.b4806,gene,ACCESSION-1,genes.dat
G7553,gene.b2989,gene,ACCESSION-1,genes.dat
EG11428,gene.b3962,gene,ACCESSION-1,genes.dat
G6097,gene.b0189,gene,ACCESSION-1,genes.dat
EG11839,gene.b3873,gene,ACCESSION-1,genes.dat
G0-17028,gene.b4782,gene,ACCESSION-1,genes.dat
EG12177,gene.b4137,gene,ACCESSION-1,genes.dat
EG10646,gene.b1222,gene,ACCESSION-1,genes.dat
EG10651,gene.b2159,gene,ACCESSION-1,genes.dat
EG11812,gene.b4186,gene,ACCESSION-1,genes.dat
EG50001,gene.b3186,gene,ACCESSION-1,genes.dat
EG11364,gene.b3720,gene,ACCESSION-1,genes.dat
EG10068,gene.b3172,gene,ACCESSION-1,genes.dat
EG12385,gene.b2216,gene,ACCESSION-1,genes.dat
G6643,gene.b1296,gene,ACCESSION-1,genes.dat
G0-17022,gene.b4776,gene,ACCESSION-1,genes.dat
EG10608,gene.b3251,gene,ACCESSION-1,genes.dat
G7283,gene.b2453,gene,ACCESSION-1,genes.dat
EG12038,gene.b2178,gene,ACCESSION-1,genes.dat
EG12957,gene.b2388,gene,ACCESSION-1,genes.dat
G6648,gene.b1310,gene,ACCESSION-1,genes.dat
EG11498,gene.b3262,gene,ACCESSION-1,genes.dat
EG12025,gene.b2144,gene,ACCESSION-1,genes.dat
EG12098,gene.b2594,gene,ACCESSION-1,genes.dat
EG11256,gene.b0382,gene,ACCESSION-1,genes.dat
EG11774,gene.b2284,gene,ACCESSION-1,genes.dat
EG10416,gene.b2614,gene,ACCESSION-1,genes.dat
EG11940,gene.b4065,gene,ACCESSION-1,genes.dat
EG10167,gene.b0598,gene,ACCESSION-1,genes.dat
G7020,gene.b1870,gene,ACCESSION-1,genes.dat
EG10799,gene.b2500,gene,ACCESSION-1,genes.dat
EG11251,gene.b1214,gene,ACCESSION-1,genes.dat
EG12633,gene.b3034,gene,ACCESSION-1,genes.dat
EG12102,gene.b3409,gene,ACCESSION-1,genes.dat
G6849,gene.b1591,gene,ACCESSION-1,genes.dat
EG11037,gene.b3980,gene,ACCESSION-1,genes.dat
G7894,gene.b4272,gene,ACCESSION-1,genes.dat
EG12266,gene.b3539,gene,ACCESSION-1,genes.dat
G372,gene.b4406,gene,ACCESSION-1,genes.dat
G0-9081,gene.b4526,gene,ACCESSION-1,genes.dat
EG11744,gene.b1494,gene,ACCESSION-1,genes.dat
G7606,gene.b3087,gene,ACCESSION-1,genes.dat
EG13236,gene.b0732,gene,ACCESSION-1,genes.dat
EG11097,gene.b0410,gene,ACCESSION-1,genes.dat
G6443,gene.b0845,gene,ACCESSION-1,genes.dat
EG10493,gene.b3772,gene,ACCESSION-1,genes.dat
EG12770,gene.b3139,gene,ACCESSION-1,genes.dat
EG12044,gene.b2183,gene,ACCESSION-1,genes.dat
G7936,gene.b4340,gene,ACCESSION-1,genes.dat
EG11875,gene.b3921,gene,ACCESSION-1,genes.dat
EG10541,gene.b3456,gene,ACCESSION-1,genes.dat
G7808,gene.b3838,gene,ACCESSION-1,genes.dat
EG12069,gene.b2210,gene,ACCESSION-1,genes.dat
EG11055,gene.b1617,gene,ACCESSION-1,genes.dat
EG11285,gene.b2554,gene,ACCESSION-1,genes.dat
G7406,gene.b2683,gene,ACCESSION-1,genes.dat
EG30090,gene.b0201,gene,ACCESSION-1,genes.dat
G0-10629,gene.b4666,gene,ACCESSION-1,genes.dat
G6103,gene.b0219,gene,ACCESSION-1,genes.dat
G6952,gene.b1757,gene,ACCESSION-1,genes.dat
G6424,gene.b0821,gene,ACCESSION-1,genes.dat
EG30027,gene.b0455,gene,ACCESSION-1,genes.dat
EG11399,gene.b3509,gene,ACCESSION-1,genes.dat
G0-17123,gene.b4842,gene,ACCESSION-1,genes.dat
EG10573,gene.b1159,gene,ACCESSION-1,genes.dat
G0-10605,gene.b4615,gene,ACCESSION-1,genes.dat
G7314,gene.b2503,gene,ACCESSION-1,genes.dat
G7829,gene.b4127,gene,ACCESSION-1,genes.dat
EG10077,gene.b3281,gene,ACCESSION-1,genes.dat
EG11613,gene.b4114,gene,ACCESSION-1,genes.dat
G0-8910,gene.b4441,gene,ACCESSION-1,genes.dat
EG10783,gene.b3725,gene,ACCESSION-1,genes.dat
G6689,gene.b1366,gene,ACCESSION-1,genes.dat
G6344,gene.b0618,gene,ACCESSION-1,genes.dat
EG11598,gene.b0785,gene,ACCESSION-1,genes.dat
G7096,gene.b2045,gene,ACCESSION-1,genes.dat
G6936,gene.b1731,gene,ACCESSION-1,genes.dat
EG10074,gene.b3389,gene,ACCESSION-1,genes.dat
EG11316,gene.b3571,gene,ACCESSION-1,genes.dat
G6364,gene.b0661,gene,ACCESSION-1,genes.dat
EG12108,gene.b2709,gene,ACCESSION-1,genes.dat
EG12229,gene.b3492,gene,ACCESSION-1,genes.dat
G0-10596,gene.b4605,gene,ACCESSION-1,genes.dat
G6790,gene.b1500,gene,ACCESSION-1,genes.dat
EG10765,gene.b0467,gene,ACCESSION-1,genes.dat
G7435,gene.b2769,gene,ACCESSION-1,genes.dat
G7744,gene.b3401,gene,ACCESSION-1,genes.dat
EG12205,gene.b1558,gene,ACCESSION-1,genes.dat
EG11068,gene.b1960,gene,ACCESSION-1,genes.dat
G6904,gene.b1678,gene,ACCESSION-1,genes.dat
EG10402,gene.b0720,gene,ACCESSION-1,genes.dat
EG12446,gene.b2602,gene,ACCESSION-1,genes.dat
G7844,gene.b4176,gene,ACCESSION-1,genes.dat
G6514,gene.b0993,gene,ACCESSION-1,genes.dat
G6318,gene.b0570,gene,ACCESSION-1,genes.dat
EG12181,gene.b1654,gene,ACCESSION-1,genes.dat
G0-16640,gene.b4715,gene,ACCESSION-1,genes.dat
G379,gene.b1943,gene,ACCESSION-1,genes.dat
EG10574,gene.b4346,gene,ACCESSION-1,genes.dat
EG12518,gene.b4485,gene,ACCESSION-1,genes.dat
G7245,gene.b2382,gene,ACCESSION-1,genes.dat
G7067,gene.b1981,gene,ACCESSION-1,genes.dat
G0-17130,gene.b4846,gene,ACCESSION-1,genes.dat
G6205,gene.b0352,gene,ACCESSION-1,genes.dat
EG10396,gene.b3927,gene,ACCESSION-1,genes.dat
EG11692,gene.b3665,gene,ACCESSION-1,genes.dat
EG10673,gene.b0565,gene,ACCESSION-1,genes.dat
EG11042,gene.b1323,gene,ACCESSION-1,genes.dat
EG11664,gene.b3348,gene,ACCESSION-1,genes.dat
EG11814,gene.b0997,gene,ACCESSION-1,genes.dat
EG11211,gene.b4155,gene,ACCESSION-1,genes.dat
EG11458,gene.b3794,gene,ACCESSION-1,genes.dat
G6576,gene.b1119,gene,ACCESSION-1,genes.dat
EG10727,gene.b0383,gene,ACCESSION-1,genes.dat
EG10301,gene.b2731,gene,ACCESSION-1,genes.dat
G0-17041,gene.b4795,gene,ACCESSION-1,genes.dat
G6499,gene.b0965,gene,ACCESSION-1,genes.dat
G0-17017,gene.b4771,gene,ACCESSION-1,genes.dat
EG12375,gene.b0913,gene,ACCESSION-1,genes.dat
EG10071,gene.b1876,gene,ACCESSION-1,genes.dat
G6544,gene.b1038,gene,ACCESSION-1,genes.dat
G7109,gene.b2070,gene,ACCESSION-1,genes.dat
G6256,gene.b0479,gene,ACCESSION-1,genes.dat
EG12035,gene.b2171,gene,ACCESSION-1,genes.dat
EG12374,gene.b3362,gene,ACCESSION-1,genes.dat
EG11168,gene.b3061,gene,ACCESSION-1,genes.dat
EG10926,gene.b2011,gene,ACCESSION-1,genes.dat
EG12182,gene.b0434,gene,ACCESSION-1,genes.dat
G7276,gene.b2446,gene,ACCESSION-1,genes.dat
EG11033,gene.b0170,gene,ACCESSION-1,genes.dat
M009,gene.b2538,gene,ACCESSION-1,genes.dat
EG11946,gene.b4072,gene,ACCESSION-1,genes.dat
G6126,gene.b0251,gene,ACCESSION-1,genes.dat
EG11210,gene.b4109,gene,ACCESSION-1,genes.dat
EG11095,gene.b0404,gene,ACCESSION-1,genes.dat
EG10488,gene.b2753,gene,ACCESSION-1,genes.dat
EG11197,gene.b3705,gene,ACCESSION-1,genes.dat
EG10304,gene.b0151,gene,ACCESSION-1,genes.dat
EG11648,gene.b0207,gene,ACCESSION-1,genes.dat
G6750,gene.b1439,gene,ACCESSION-1,genes.dat
G7072,gene.b1988,gene,ACCESSION-1,genes.dat
EG50006,gene.b2441,gene,ACCESSION-1,genes.dat
EG10947,gene.b0893,gene,ACCESSION-1,genes.dat
EG10347,gene.b0095,gene,ACCESSION-1,genes.dat
EG12027,gene.b2158,gene,ACCESSION-1,genes.dat
G7357,gene.b2618,gene,ACCESSION-1,genes.dat
G6591,gene.b1147,gene,ACCESSION-1,genes.dat
EG11866,gene.b3902,gene,ACCESSION-1,genes.dat
EG11573,gene.b0067,gene,ACCESSION-1,genes.dat
EG10247,gene.b2563,gene,ACCESSION-1,genes.dat
EG10984,gene.b0958,gene,ACCESSION-1,genes.dat
G6582,gene.b1137,gene,ACCESSION-1,genes.dat
EG11022,gene.b3965,gene,ACCESSION-1,genes.dat
G7662,gene.b3197,gene,ACCESSION-1,genes.dat
EG11629,gene.b0854,gene,ACCESSION-1,genes.dat
EG10364,gene.b2837,gene,ACCESSION-1,genes.dat
G7564,gene.b3011,gene,ACCESSION-1,genes.dat
G7895,gene.b4273,gene,ACCESSION-1,genes.dat
EG11976,gene.b1949,gene,ACCESSION-1,genes.dat
G6420,gene.b0817,gene,ACCESSION-1,genes.dat
EG10873,gene.b3986,gene,ACCESSION-1,genes.dat
EG20249,gene.b4324,gene,ACCESSION-1,genes.dat
G7594,gene.b3071,gene,ACCESSION-1,genes.dat
G7480,gene.b2860,gene,ACCESSION-1,genes.dat
EG11576,gene.b0072,gene,ACCESSION-1,genes.dat
EG12289,gene.b3585,gene,ACCESSION-1,genes.dat
G7679,gene.b3227,gene,ACCESSION-1,genes.dat
EG11565,gene.b0044,gene,ACCESSION-1,genes.dat
EG10390,gene.b0680,gene,ACCESSION-1,genes.dat
G6453,gene.b0868,gene,ACCESSION-1,genes.dat
G6510,gene.b0989,gene,ACCESSION-1,genes.dat
EG11805,gene.b2990,gene,ACCESSION-1,genes.dat
EG10614,gene.b1855,gene,ACCESSION-1,genes.dat
G0-16743,gene.b4749,gene,ACCESSION-1,genes.dat
EG11209,gene.b4030,gene,ACCESSION-1,genes.dat
G0-10461,gene.b4545,gene,ACCESSION-1,genes.dat
G6838,gene.b1580,gene,ACCESSION-1,genes.dat
G6277,gene.b0508,gene,ACCESSION-1,genes.dat
EG11955,gene.b4083,gene,ACCESSION-1,genes.dat
G6397,gene.b0767,gene,ACCESSION-1,genes.dat
G6189,gene.b0324,gene,ACCESSION-1,genes.dat
M012,gene.b0349,gene,ACCESSION-1,genes.dat
EG12666,gene.b0524,gene,ACCESSION-1,genes.dat
EG10733,gene.b0400,gene,ACCESSION-1,genes.dat
G0-10650,gene.b4683,gene,ACCESSION-1,genes.dat
EG10240,gene.b0015,gene,ACCESSION-1,genes.dat
EG10125,gene.b0435,gene,ACCESSION-1,genes.dat
EG50004,gene.b0953,gene,ACCESSION-1,genes.dat
G7147,gene.b2175,gene,ACCESSION-1,genes.dat
EG10593,gene.b2150,gene,ACCESSION-1,genes.dat
G7372,gene.b2637,gene,ACCESSION-1,genes.dat
G359,gene.b1074,gene,ACCESSION-1,genes.dat
G7035,gene.b1904,gene,ACCESSION-1,genes.dat
EG11686,gene.b3657,gene,ACCESSION-1,genes.dat
G7173,gene.b2266,gene,ACCESSION-1,genes.dat
EG10322,gene.b1944,gene,ACCESSION-1,genes.dat
G0-8871,gene.b4450,gene,ACCESSION-1,genes.dat
EG10487,gene.b2730,gene,ACCESSION-1,genes.dat
EG12321,gene.b0128,gene,ACCESSION-1,genes.dat
EG10775,gene.b4160,gene,ACCESSION-1,genes.dat
G7015,gene.b1843,gene,ACCESSION-1,genes.dat
EG30036,gene.b3978,gene,ACCESSION-1,genes.dat
G7864,gene.b4206,gene,ACCESSION-1,genes.dat
G7274,gene.b2444,gene,ACCESSION-1,genes.dat
G6183,gene.b0318,gene,ACCESSION-1,genes.dat
G6165,gene.b0294,gene,ACCESSION-1,genes.dat
EG11749,gene.b0130,gene,ACCESSION-1,genes.dat
EG11957,gene.b4085,gene,ACCESSION-1,genes.dat
G6752,gene.b1441,gene,ACCESSION-1,genes.dat
G6955,gene.b1760,gene,ACCESSION-1,genes.dat
G7655,gene.b3173,gene,ACCESSION-1,genes.dat
EG10057,gene.b1901,gene,ACCESSION-1,genes.dat
G6856,gene.b1598,gene,ACCESSION-1,genes.dat
G7269,gene.b2434,gene,ACCESSION-1,genes.dat
G7346,gene.b2562,gene,ACCESSION-1,genes.dat
EG30015,gene.b2694,gene,ACCESSION-1,genes.dat
G6467,gene.b0900,gene,ACCESSION-1,genes.dat
EG10299,gene.b0585,gene,ACCESSION-1,genes.dat
G7839,gene.b4158,gene,ACCESSION-1,genes.dat
G6854,gene.b1596,gene,ACCESSION-1,genes.dat
EG11091,gene.b0239,gene,ACCESSION-1,genes.dat
EG11672,gene.b2224,gene,ACCESSION-1,genes.dat
EG10052,gene.b0062,gene,ACCESSION-1,genes.dat
G7228,gene.b2359,gene,ACCESSION-1,genes.dat
G6872,gene.b1628,gene,ACCESSION-1,genes.dat
EG12168,gene.b0401,gene,ACCESSION-1,genes.dat
EG10981,gene.b0728,gene,ACCESSION-1,genes.dat
EG12008,gene.b2127,gene,ACCESSION-1,genes.dat
EG11882,gene.b3937,gene,ACCESSION-1,genes.dat
EG30084,gene.b3851,gene,ACCESSION-1,genes.dat
EG12338,gene.b0267,gene,ACCESSION-1,genes.dat
G0-16687,gene.b4721,gene,ACCESSION-1,genes.dat
EG11361,gene.b2064,gene,ACCESSION-1,genes.dat
EG11687,gene.b3659,gene,ACCESSION-1,genes.dat
G7508,gene.b2889,gene,ACCESSION-1,genes.dat
G6306,gene.b0550,gene,ACCESSION-1,genes.dat
G7593,gene.b3070,gene,ACCESSION-1,genes.dat
G6662,gene.b1326,gene,ACCESSION-1,genes.dat
EG11849,gene.b3884,gene,ACCESSION-1,genes.dat
EG10564,gene.b1622,gene,ACCESSION-1,genes.dat
EG11559,gene.b0038,gene,ACCESSION-1,genes.dat
G6118,gene.b0234,gene,ACCESSION-1,genes.dat
G7763,gene.b3446,gene,ACCESSION-1,genes.dat
EG11184,gene.b3448,gene,ACCESSION-1,genes.dat
EG12022,gene.b2140,gene,ACCESSION-1,genes.dat
G6869,gene.b1625,gene,ACCESSION-1,genes.dat
EG10248,gene.b3544,gene,ACCESSION-1,genes.dat
G6946,gene.b1751,gene,ACCESSION-1,genes.dat
EG13161,gene.b2364,gene,ACCESSION-1,genes.dat
G6794,gene.b1504,gene,ACCESSION-1,genes.dat
G7877,gene.b4243,gene,ACCESSION-1,genes.dat
G6166,gene.b0295,gene,ACCESSION-1,genes.dat
EG11048,gene.b3450,gene,ACCESSION-1,genes.dat
G0-10437,gene.b4511,gene,ACCESSION-1,genes.dat
G6421,gene.b0818,gene,ACCESSION-1,genes.dat
EG30081,gene.b4009,gene,ACCESSION-1,genes.dat
G7198,gene.b2322,gene,ACCESSION-1,genes.dat
EG30085,gene.b3968,gene,ACCESSION-1,genes.dat
EG11984,gene.b2033,gene,ACCESSION-1,genes.dat
EG11781,gene.b4070,gene,ACCESSION-1,genes.dat
EG10747,gene.b0060,gene,ACCESSION-1,genes.dat
EG12933,gene.b3410,gene,ACCESSION-1,genes.dat
EG11134,gene.b1765,gene,ACCESSION-1,genes.dat
G7703,gene.b3325,gene,ACCESSION-1,genes.dat
G6772,gene.b1471,gene,ACCESSION-1,genes.dat
EG10427,gene.b1210,gene,ACCESSION-1,genes.dat
G0-10630,gene.b4664,gene,ACCESSION-1,genes.dat
G7663,gene.b3198,gene,ACCESSION-1,genes.dat
EG12556,gene.b4304,gene,ACCESSION-1,genes.dat
EG12029,gene.b2161,gene,ACCESSION-1,genes.dat
G7823,gene.b4110,gene,ACCESSION-1,genes.dat
EG12865,gene.b1426,gene,ACCESSION-1,genes.dat
G7094,gene.b2043,gene,ACCESSION-1,genes.dat
EG10701,gene.b0903,gene,ACCESSION-1,genes.dat
G6284,gene.b0515,gene,ACCESSION-1,genes.dat
EG10149,gene.b1887,gene,ACCESSION-1,genes.dat
G6109,gene.b0225,gene,ACCESSION-1,genes.dat
G7414,gene.b2717,gene,ACCESSION-1,genes.dat
EG10913,gene.b3307,gene,ACCESSION-1,genes.dat
G6923,gene.b1700,gene,ACCESSION-1,genes.dat
G7909,gene.b4295,gene,ACCESSION-1,genes.dat
EG11006,gene.b3709,gene,ACCESSION-1,genes.dat
EG11759,gene.b1271,gene,ACCESSION-1,genes.dat
G6392,gene.b0749,gene,ACCESSION-1,genes.dat
G6484,gene.b0942,gene,ACCESSION-1,genes.dat
G7631,gene.b3132,gene,ACCESSION-1,genes.dat
G7638,gene.b3143,gene,ACCESSION-1,genes.dat
G6556,gene.b1059,gene,ACCESSION-1,genes.dat
EG11465,gene.b3818,gene,ACCESSION-1,genes.dat
G6961,gene.b1774,gene,ACCESSION-1,genes.dat
EG12089,gene.b2281,gene,ACCESSION-1,genes.dat
EG12146,gene.b3205,gene,ACCESSION-1,genes.dat
EG11003,gene.b0436,gene,ACCESSION-1,genes.dat
EG11354,gene.b2685,gene,ACCESSION-1,genes.dat
EG10041,gene.b0110,gene,ACCESSION-1,genes.dat
G6402,gene.b0780,gene,ACCESSION-1,genes.dat
G6953,gene.b1758,gene,ACCESSION-1,genes.dat
G6164,gene.b0293,gene,ACCESSION-1,genes.dat
G6870,gene.b1626,gene,ACCESSION-1,genes.dat
G6951,gene.b1756,gene,ACCESSION-1,genes.dat
EG10409,gene.b3560,gene,ACCESSION-1,genes.dat
EG11357,gene.b0799,gene,ACCESSION-1,genes.dat
G7472,gene.b2852,gene,ACCESSION-1,genes.dat
EG11738,gene.b3995,gene,ACCESSION-1,genes.dat
EG10985,gene.b0053,gene,ACCESSION-1,genes.dat
EG11418,gene.b2065,gene,ACCESSION-1,genes.dat
G7990,gene.b2169,gene,ACCESSION-1,genes.dat
EG10678,gene.b1247,gene,ACCESSION-1,genes.dat
G6227,gene.b0378,gene,ACCESSION-1,genes.dat
G6759,gene.b1448,gene,ACCESSION-1,genes.dat
EG12106,gene.b0107,gene,ACCESSION-1,genes.dat
G6671,gene.b1339,gene,ACCESSION-1,genes.dat
EG10603,gene.b2684,gene,ACCESSION-1,genes.dat
G6744,gene.b1433,gene,ACCESSION-1,genes.dat
EG11540,gene.b1004,gene,ACCESSION-1,genes.dat
EG10975,gene.b2576,gene,ACCESSION-1,genes.dat
G0-17031,gene.b4785,gene,ACCESSION-1,genes.dat
EG10943,gene.b1764,gene,ACCESSION-1,genes.dat
EG10704,gene.b0418,gene,ACCESSION-1,genes.dat
EG11407,gene.b1189,gene,ACCESSION-1,genes.dat
EG10916,gene.b3311,gene,ACCESSION-1,genes.dat
EG10536,gene.b3454,gene,ACCESSION-1,genes.dat
G6094,gene.b0186,gene,ACCESSION-1,genes.dat
G6122,gene.b0247,gene,ACCESSION-1,genes.dat
G7756,gene.b3439,gene,ACCESSION-1,genes.dat
EG12345,gene.b1539,gene,ACCESSION-1,genes.dat
EG10776,gene.b1304,gene,ACCESSION-1,genes.dat
EG31115,gene.b1574,gene,ACCESSION-1,genes.dat
EG11383,gene.b3209,gene,ACCESSION-1,genes.dat
G0-8862,gene.b4418,gene,ACCESSION-1,genes.dat
EG10790,gene.b4177,gene,ACCESSION-1,genes.dat
EG30069,gene.b3123,gene,ACCESSION-1,genes.dat
G6171,gene.b0301,gene,ACCESSION-1,genes.dat
EG11568,gene.b0046,gene,ACCESSION-1,genes.dat
G6282,gene.b0513,gene,ACCESSION-1,genes.dat
EG12394,gene.b1778,gene,ACCESSION-1,genes.dat
G6551,gene.b1046,gene,ACCESSION-1,genes.dat
G7952,gene.b4378,gene,ACCESSION-1,genes.dat
G0-8872,gene.b4451,gene,ACCESSION-1,genes.dat
EG11088,gene.b0113,gene,ACCESSION-1,genes.dat
EG11444,gene.b2917,gene,ACCESSION-1,genes.dat
EG10740,gene.b4041,gene,ACCESSION-1,genes.dat
G7769,gene.b3505,gene,ACCESSION-1,genes.dat
EG12009,gene.b2128,gene,ACCESSION-1,genes.dat
EG10588,gene.b3938,gene,ACCESSION-1,genes.dat
EG12011,gene.b2130,gene,ACCESSION-1,genes.dat
G6110,gene.b0226,gene,ACCESSION-1,genes.dat
G7107,gene.b2062,gene,ACCESSION-1,genes.dat
EG10263,gene.b0594,gene,ACCESSION-1,genes.dat
EG11452,gene.b3787,gene,ACCESSION-1,genes.dat
G7355,gene.b2611,gene,ACCESSION-1,genes.dat
