source_id,relation_type,target_id,direction,evidence,source_database,source_record_id,notes
protein.P0ACL9,represses,gene.b0091,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=murC; function=-
protein.P0ACL9,represses,gene.b0088,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=murD; function=-
protein.P0ACL9,represses,gene.b0085,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=murE; function=-
protein.P0ACL9,represses,gene.b0086,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=murF; function=-
protein.P0ACL9,represses,gene.b0090,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=murG; function=-
protein.P0ACL9,represses,gene.b1109,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ndh; function=-
protein.P0ACL9,activates,gene.b1702,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ppsA; function=+
protein.P0ACL9,represses,gene.b0081,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=mraZ; function=-
protein.P0ACL9,represses,gene.b0082,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=rsmH; function=-
protein.P0ACL9,represses,gene.b0083,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ftsL; function=-
protein.P0ACL9,represses,gene.b0113,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=pdhR; function=-
protein.P0ACL9,activates,gene.b1703,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ppsR; function=+
protein.P0ACL9,represses,gene.b2579,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=grcA; function=-
protein.P0ACL9,represses,gene.b3603,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=lldP; function=-
protein.P0ACL9,represses,gene.b2976,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=glcB; function=-
protein.P0ACL9,activates,gene.b1094,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=acpP; function=+
protein.P0ACL9,represses,gene.b4810,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ftsO; function=-
protein.P0ACL9,represses,gene.b4467,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=glcF; function=-
protein.P0ACL9,activates,gene.b0221,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=fadE; function=+
protein.P0ACL9,activates,gene.b0222,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=gmhA; function=+
protein.P0ACL9,activates,gene.b0558,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ybcV; function=+
protein.P0ACL9,activates,gene.b0559,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=ybcW; function=+
protein.P0ACL9,activates,gene.b1675,directed,C,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=fumD; function=+
protein.P0ACL9,represses,gene.b2975,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=glcA; function=-
protein.P0ACL9,represses,gene.b2977,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=glcG; function=-
protein.P0ACL9,represses,gene.b4468,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=glcE; function=-
protein.P0ACL9,represses,gene.b2979,directed,S,RegulonDB,RDBECOLITFC00221,regulator=PdhR; target=glcD; function=-
protein.P0DMC7,activates,gene.b0094,directed,S,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=ftsA; function=+
protein.P0DMC7,activates,gene.b0095,directed,S,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=ftsZ; function=+
protein.P0DMC7,activates,gene.b1482,directed,C,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=osmC; function=+
protein.P0DMC7,activates,gene.b1480,directed,S,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=sra; function=+
protein.P0DMC7,activates,gene.b2573,directed,C,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=rpoE; function=+
protein.P0DMC7,represses,gene.b3516,directed,C,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=gadX; function=-
protein.P0DMC7,activates,gene.b2572,directed,C,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=rseA; function=+
protein.P0DMC7,represses,gene.b3517,directed,C,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=gadA; function=-
protein.P0DMC7,activates,gene.b4725,directed,C,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=rseD; function=+
protein.P0DMC7,activates,gene.b4431,directed,S,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=rprA; function=+
protein.P0DMC7,activates,gene.b1481,directed,S,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=bdm; function=+
protein.P0DMC7,activates,gene.b1501,directed,S,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=ydeP; function=+
protein.P0DMC7,activates,gene.b2570,directed,C,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=rseC; function=+
protein.P0DMC7,activates,gene.b2571,directed,C,RegulonDB,RDBECOLITFC00222,regulator=RcsB; target=rseB; function=+
protein.P03023,represses,gene.b0342,directed,C,RegulonDB,RDBECOLITFC00223,regulator=LacI; target=lacA; function=-
protein.P03023,represses,gene.b0343,directed,C,RegulonDB,RDBECOLITFC00223,regulator=LacI; target=lacY; function=-
protein.P03023,represses,gene.b0344,directed,C,RegulonDB,RDBECOLITFC00223,regulator=LacI; target=lacZ; function=-
protein.P76241,represses,gene.b1790,directed,C,RegulonDB,RDBECOLITFC00224,regulator=NimR; target=nimR; function=-
protein.P76241,represses,gene.b1791,directed,C,RegulonDB,RDBECOLITFC00224,regulator=NimR; target=nimT; function=-
protein.P77300,represses,gene.b0267,directed,C,RegulonDB,RDBECOLITFC00225,regulator=XynR; target=yagA; function=-
protein.P77300,represses,gene.b0266,directed,C,RegulonDB,RDBECOLITFC00225,regulator=XynR; target=yagB; function=-
protein.P77300,represses,gene.b4505,directed,C,RegulonDB,RDBECOLITFC00225,regulator=XynR; target=insX; function=-
protein.P77300,represses,gene.b0268,directed,C,RegulonDB,RDBECOLITFC00225,regulator=XynR; target=yagE; function=-
protein.P77300,represses,gene.b0269,directed,C,RegulonDB,RDBECOLITFC00225,regulator=XynR; target=yagF; function=-
protein.P33224,represses,gene.b4187,directed,S,RegulonDB,RDBECOLITFC00227,regulator=AidB; target=aidB; function=-
protein.P36771,activates,gene.b4313,directed,S,RegulonDB,RDBECOLITFC00230,regulator=LrhA; target=fimE; function=+
protein.P36771,represses,gene.b1891,directed,S,RegulonDB,RDBECOLITFC00230,regulator=LrhA; target=flhC; function=-
protein.P36771,represses,gene.b1892,directed,S,RegulonDB,RDBECOLITFC00230,regulator=LrhA; target=flhD; function=-
protein.P36771,activates,gene.b0076,directed,S,RegulonDB,RDBECOLITFC00230,regulator=LrhA; target=leuO; function=+
protein.P36771,activates,gene.b2289,directed,S,RegulonDB,RDBECOLITFC00230,regulator=LrhA; target=lrhA; function=+
protein.P36673,represses,gene.b4239,directed,S,RegulonDB,RDBECOLITFC00231,regulator=TreR; target=treC; function=-
protein.P36673,represses,gene.b4240,directed,S,RegulonDB,RDBECOLITFC00231,regulator=TreR; target=treB; function=-
protein.P06993,activates,gene.b4036,directed,C,RegulonDB,RDBECOLITFC00232,regulator=MalT; target=lamB; function=+
protein.P06993,activates,gene.b4034,directed,C,RegulonDB,RDBECOLITFC00232,regulator=MalT; target=malE; function=+
protein.P06993,activates,gene.b4033,directed,C,RegulonDB,RDBECOLITFC00232,regulator=MalT; target=malF; function=+
protein.P06993,activates,gene.b4032,directed,C,RegulonDB,RDBECOLITFC00232,regulator=MalT; target=malG; function=+
protein.P06993,activates,gene.b4035,directed,C,RegulonDB,RDBECOLITFC00232,regulator=MalT; target=malK; function=+
protein.P06993,activates,gene.b4037,directed,C,RegulonDB,RDBECOLITFC00232,regulator=MalT; target=malM; function=+
protein.P06993,activates,gene.b3417,directed,C,RegulonDB,RDBECOLITFC00232,regulator=MalT; target=malP; function=+
protein.P06993,activates,gene.b3416,directed,C,RegulonDB,RDBECOLITFC00232,regulator=MalT; target=malQ; function=+
protein.P06993,activates,gene.b4807,directed,C,RegulonDB,RDBECOLITFC00232,regulator=MalT; target=malH; function=+
protein.P13669,represses,gene.b0730,directed,S,RegulonDB,RDBECOLITFC00233,regulator=MngR; target=mngR; function=-
protein.P13669,represses,gene.b0731,directed,S,RegulonDB,RDBECOLITFC00233,regulator=MngR; target=mngA; function=-
protein.P13669,represses,gene.b0732,directed,S,RegulonDB,RDBECOLITFC00233,regulator=MngR; target=mngB; function=-
protein.P77746,represses,gene.b0601,directed,S,RegulonDB,RDBECOLITFC00234,regulator=CitR; target=ybdM; function=-
protein.P77746,represses,gene.b0602,directed,S,RegulonDB,RDBECOLITFC00234,regulator=CitR; target=ybdN; function=-
protein.P77746,represses,gene.b0603,directed,S,RegulonDB,RDBECOLITFC00234,regulator=CitR; target=citR; function=-
protein.P0ACP5,represses,gene.b1850,directed,S,RegulonDB,RDBECOLITFC00235,regulator=GntR; target=eda; function=-
protein.P0ACP5,represses,gene.b1851,directed,S,RegulonDB,RDBECOLITFC00235,regulator=GntR; target=edd; function=-
protein.P0ACP5,represses,gene.b3415,directed,S,RegulonDB,RDBECOLITFC00235,regulator=GntR; target=gntT; function=-
protein.P0ACP5,represses,gene.b3437,directed,C,RegulonDB,RDBECOLITFC00235,regulator=GntR; target=gntK; function=-
protein.P0ACP5,represses,gene.b4476,directed,C,RegulonDB,RDBECOLITFC00235,regulator=GntR; target=gntU; function=-
protein.P21866,activates,gene.b0698,directed,C,RegulonDB,RDBECOLITFC00236,regulator=KdpE; target=kdpA; function=+
protein.P21866,activates,gene.b0697,directed,C,RegulonDB,RDBECOLITFC00236,regulator=KdpE; target=kdpB; function=+
protein.P21866,activates,gene.b0696,directed,C,RegulonDB,RDBECOLITFC00236,regulator=KdpE; target=kdpC; function=+
protein.P21866,represses,gene.b3995,directed,S,RegulonDB,RDBECOLITFC00236,regulator=KdpE; target=rsd; function=-
protein.P21866,represses,gene.b0953,directed,S,RegulonDB,RDBECOLITFC00236,regulator=KdpE; target=rmf; function=-
protein.P21866,activates,gene.b4513,directed,C,RegulonDB,RDBECOLITFC00236,regulator=KdpE; target=kdpF; function=+
protein.P32144,represses,gene.b3880,directed,S,RegulonDB,RDBECOLITFC00237,regulator=CsqR; target=yihS; function=-
protein.P32144,represses,gene.b3881,directed,S,RegulonDB,RDBECOLITFC00237,regulator=CsqR; target=yihT; function=-
protein.P32144,represses,gene.b3882,directed,S,RegulonDB,RDBECOLITFC00237,regulator=CsqR; target=yihU; function=-
protein.P32144,represses,gene.b3883,directed,S,RegulonDB,RDBECOLITFC00237,regulator=CsqR; target=yihV; function=-
protein.P32144,represses,gene.b3884,directed,S,RegulonDB,RDBECOLITFC00237,regulator=CsqR; target=csqR; function=-
protein.P0A8W0,activates,gene.b4312,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=fimB; function=+
protein.P0A8W0,represses,gene.b3225,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=nanA; function=-
protein.P0A8W0,represses,gene.b4279,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=nanX; function=-
protein.P0A8W0,represses,gene.b3224,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=nanT; function=-
protein.P0A8W0,represses,gene.b3221,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=nanQ; function=-
protein.P0A8W0,represses,gene.b3222,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=nanK; function=-
protein.P0A8W0,represses,gene.b3223,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=nanE; function=-
protein.P0A8W0,represses,gene.b4280,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=nanY; function=-
protein.P0A8W0,represses,gene.b4309,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=nanS; function=-
protein.P0A8W0,represses,gene.b4310,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=nanM; function=-
protein.P0A8W0,represses,gene.b4311,directed,C,RegulonDB,RDBECOLITFC00238,regulator=NanR; target=nanC; function=-
protein.P52106,activates,gene.b3661,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=nlpA; function=+
protein.P52106,activates,gene.b0385,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=dgcC; function=+
protein.P52106,represses,gene.b1937,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=fliE; function=-
protein.P52106,represses,gene.b1938,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=fliF; function=-
protein.P52106,represses,gene.b1922,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=fliA; function=-
protein.P52106,represses,gene.b1921,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=fliZ; function=-
protein.P52106,activates,gene.b1042,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=csgA; function=+
protein.P52106,activates,gene.b1004,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=wrbA; function=+
protein.P52106,represses,gene.b1939,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=fliG; function=-
protein.P52106,represses,gene.b1940,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=fliH; function=-
protein.P52106,activates,gene.b1003,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=yccJ; function=+
protein.P52106,represses,gene.b1071,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=flgM; function=-
protein.P52106,represses,gene.b1941,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=fliI; function=-
protein.P52106,represses,gene.b1942,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=fliJ; function=-
protein.P52106,represses,gene.b1943,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=fliK; function=-
protein.P52106,activates,gene.b0964,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=csgI; function=+
protein.P52106,activates,gene.b1037,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=csgG; function=+
protein.P52106,activates,gene.b1038,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=csgF; function=+
protein.P52106,activates,gene.b1039,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=csgE; function=+
protein.P52106,activates,gene.b1040,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=csgD; function=+
protein.P52106,activates,gene.b1041,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=csgB; function=+
protein.P52106,activates,gene.b1043,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=csgC; function=+
protein.P52106,represses,gene.b1070,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=flgN; function=-
protein.P52106,represses,gene.b1920,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=tcyJ; function=-
protein.P52106,represses,gene.b3156,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=yhbS; function=-
protein.P52106,represses,gene.b3157,directed,S,RegulonDB,RDBECOLITFC00240,regulator=CsgD; target=ubiT; function=-
protein.P23484,activates,gene.b4291,directed,C,RegulonDB,sigma19,sigma=sigma19; target=fecA; function=+
protein.P23484,activates,gene.b4290,directed,C,RegulonDB,sigma19,sigma=sigma19; target=fecB; function=+
protein.P23484,activates,gene.b4289,directed,C,RegulonDB,sigma19,sigma=sigma19; target=fecC; function=+
protein.P23484,activates,gene.b4288,directed,C,RegulonDB,sigma19,sigma=sigma19; target=fecD; function=+
protein.P23484,activates,gene.b4287,directed,C,RegulonDB,sigma19,sigma=sigma19; target=fecE; function=+
protein.P0AGB6,activates,gene.b0606,directed,S,RegulonDB,sigma24,sigma=sigma24; target=ahpF; function=+
protein.P0AGB6,activates,gene.b3057,directed,S,RegulonDB,sigma24,sigma=sigma24; target=bacA; function=+
protein.P0AGB6,activates,gene.b0177,directed,S,RegulonDB,sigma24,sigma=sigma24; target=bamA; function=+
protein.P0AGB6,activates,gene.b2512,directed,S,RegulonDB,sigma24,sigma=sigma24; target=bamB; function=+
protein.P0AGB6,activates,gene.b2477,directed,S,RegulonDB,sigma24,sigma=sigma24; target=bamC; function=+
protein.P0AGB6,activates,gene.b2595,directed,S,RegulonDB,sigma24,sigma=sigma24; target=bamD; function=+
protein.P0AGB6,activates,gene.b2617,directed,S,RegulonDB,sigma24,sigma=sigma24; target=bamE; function=+
protein.P0AGB6,activates,gene.b2494,directed,S,RegulonDB,sigma24,sigma=sigma24; target=bepA; function=+
protein.P0AGB6,activates,gene.b3527,directed,S,RegulonDB,sigma24,sigma=sigma24; target=bipP; function=+
protein.P0AGB6,activates,gene.b3056,directed,S,RegulonDB,sigma24,sigma=sigma24; target=cca; function=+
protein.P0AGB6,activates,gene.b0438,directed,S,RegulonDB,sigma24,sigma=sigma24; target=clpX; function=+
protein.P0AGB6,activates,gene.b4438,directed,C,RegulonDB,sigma24,sigma=sigma24; target=cyaR; function=+
protein.P0AGB6,activates,gene.b0161,directed,S,RegulonDB,sigma24,sigma=sigma24; target=degP; function=+
protein.P0AGB6,activates,gene.b2511,directed,S,RegulonDB,sigma24,sigma=sigma24; target=der; function=+
protein.P0AGB6,activates,gene.b0184,directed,S,RegulonDB,sigma24,sigma=sigma24; target=dnaE; function=+
protein.P0AGB6,activates,gene.b3150,directed,S,RegulonDB,sigma24,sigma=sigma24; target=dolP; function=+
protein.P0AGB6,activates,gene.b2893,directed,S,RegulonDB,sigma24,sigma=sigma24; target=dsbC; function=+
protein.P0AGB6,activates,gene.b3546,directed,S,RegulonDB,sigma24,sigma=sigma24; target=eptB; function=+
protein.P0AGB6,activates,gene.b0554,directed,S,RegulonDB,sigma24,sigma=sigma24; target=essD; function=+
protein.P0AGB6,activates,gene.b0180,directed,S,RegulonDB,sigma24,sigma=sigma24; target=fabZ; function=+
protein.P0AGB6,activates,gene.b3347,directed,S,RegulonDB,sigma24,sigma=sigma24; target=fkpA; function=+
protein.P0AGB6,activates,gene.b1902,directed,S,RegulonDB,sigma24,sigma=sigma24; target=ftnB; function=+
protein.P0AGB6,activates,gene.b3340,directed,S,RegulonDB,sigma24,sigma=sigma24; target=fusA; function=+
protein.P0AGB6,activates,gene.b3181,directed,S,RegulonDB,sigma24,sigma=sigma24; target=greA; function=+
protein.P0AGB6,activates,gene.b3323,directed,S,RegulonDB,sigma24,sigma=sigma24; target=gspA; function=+
protein.P0AGB6,activates,gene.b3322,directed,S,RegulonDB,sigma24,sigma=sigma24; target=gspB; function=+
protein.P0AGB6,activates,gene.b0873,directed,S,RegulonDB,sigma24,sigma=sigma24; target=hcp; function=+
protein.P0AGB6,activates,gene.b0872,directed,S,RegulonDB,sigma24,sigma=sigma24; target=hcr; function=+
protein.P0AGB6,activates,gene.b3203,directed,S,RegulonDB,sigma24,sigma=sigma24; target=hpf; function=+
protein.P0AGB6,activates,gene.b1653,directed,S,RegulonDB,sigma24,sigma=sigma24; target=lhr; function=+
protein.P0AGB6,activates,gene.b0439,directed,S,RegulonDB,sigma24,sigma=sigma24; target=lon; function=+
protein.P0AGB6,activates,gene.b3200,directed,S,RegulonDB,sigma24,sigma=sigma24; target=lptA; function=+
protein.P0AGB6,activates,gene.b3201,directed,S,RegulonDB,sigma24,sigma=sigma24; target=lptB; function=+
protein.P0AGB6,activates,gene.b0054,directed,S,RegulonDB,sigma24,sigma=sigma24; target=lptD; function=+
protein.P0AGB6,activates,gene.b0181,directed,S,RegulonDB,sigma24,sigma=sigma24; target=lpxA; function=+
protein.P0AGB6,activates,gene.b0182,directed,S,RegulonDB,sigma24,sigma=sigma24; target=lpxB; function=+
protein.P0AGB6,activates,gene.b0179,directed,S,RegulonDB,sigma24,sigma=sigma24; target=lpxD; function=+
protein.P0AGB6,activates,gene.b2378,directed,S,RegulonDB,sigma24,sigma=sigma24; target=lpxP; function=+
protein.P0AGB6,activates,gene.b3580,directed,S,RegulonDB,sigma24,sigma=sigma24; target=lyxK; function=+
protein.P0AGB6,activates,gene.b3416,directed,S,RegulonDB,sigma24,sigma=sigma24; target=malQ; function=+
